id,path,w,h,kb,top8,dups
954,DAPR-2255--Audio_Hardware_I/MIDI__Systems_and_Implementation/Thru_Box.jpg,1600,900,253,0.635,0
955,DAPR-2255--Audio_Hardware_I/MIDI__Systems_and_Implementation/Thru_Chain_vs_Thru_Box.png,1600,900,826,0.784,0
956,DAPR-2255--Audio_Hardware_I/Multimeters/Analog_Meter.jpg,960,1322,305,0.116,0
957,DAPR-2255--Audio_Hardware_I/Multimeters/Assignment_Bench.jpg,1600,900,270,0.297,0
958,DAPR-2255--Audio_Hardware_I/Multimeters/Clamp_Meter.jpg,640,480,147,0.26,0
959,DAPR-2255--Audio_Hardware_I/Multimeters/Digital_Meter.jpg,1024,1536,315,0.685,0
960,DAPR-2255--Audio_Hardware_I/Multimeters/Digital_Meter_Photo.jpg,672,800,193,0.378,0
961,DAPR-2255--Audio_Hardware_I/Multimeters/Jack_Selection.jpg,1600,900,420,0.36,0
962,DAPR-2255--Audio_Hardware_I/Multimeters/Jack_Selection.png,2100,880,140,0.983,0
963,DAPR-2255--Audio_Hardware_I/Multimeters/Jack_Selection_Alt.jpg,2100,880,261,0.596,0
964,DAPR-2255--Audio_Hardware_I/Multimeters/Oersted_Portrait.jpg,960,1150,243,0.316,0
965,DAPR-2255--Audio_Hardware_I/Multimeters/Oscilloscope.jpg,1130,420,111,0.521,0
966,DAPR-2255--Audio_Hardware_I/Multimeters/Overview_Hero.png,1448,1086,2123,0.178,0
967,DAPR-2255--Audio_Hardware_I/Multimeters/Test_Leads.jpg,960,825,106,0.686,0
968,DAPR-2255--Audio_Hardware_I/Multimeters/Wheatstone_Bridge.jpg,960,948,22,0.99,0
969,DAPR-2255--Audio_Hardware_I/Ohms_Law/Assignment_Bench.jpg,1600,900,215,0.734,0
970,DAPR-2255--Audio_Hardware_I/Ohms_Law/Circuit_Diagram.png,1564,1006,689,0.986,0
971,DAPR-2255--Audio_Hardware_I/Ohms_Law/Georg_Ohm_Portrait.jpg,960,1236,231,0.435,0
972,DAPR-2255--Audio_Hardware_I/Ohms_Law/Overview_Hero.png,1374,1145,846,0.975,0
973,DAPR-2255--Audio_Hardware_I/Ohms_Law/Pie_Chart.jpg,960,960,112,0.856,0
974,DAPR-2255--Audio_Hardware_I/Ohms_Law/Potentiometer.jpg,888,1040,74,0.731,0
975,DAPR-2255--Audio_Hardware_I/Ohms_Law/Triangle_and_Rearrangements.jpg,2100,880,158,0.91,0
976,DAPR-2255--Audio_Hardware_I/Ohms_Law/Triangle_and_Rearrangements.png,2100,880,49,0.996,0
977,DAPR-2255--Audio_Hardware_I/Ohms_Law/Voltage_Divider.jpg,1254,1254,734,0.992,0
978,DAPR-2255--Audio_Hardware_I/Ohms_Law/Wheel_Basic.png,1254,1254,1481,0.401,0
979,DAPR-2255--Audio_Hardware_I/Ohms_Law/Wheel_Colorcoded.png,1254,1254,1875,0.382,0
980,DAPR-2255--Audio_Hardware_I/Ohms_Law/Wheel_Colorcoded_Numbers.png,1254,1254,1985,0.372,0
981,DAPR-2255--Audio_Hardware_I/Ohms_Law/Wheel_Numbers.png,1254,1254,1564,0.432,0
982,DAPR-2255--Audio_Hardware_I/Power/Amplifier_Specs_Infographic.png,1586,992,1188,0.854,0
983,DAPR-2255--Audio_Hardware_I/Power/Assignment_Bench.jpg,1600,900,268,0.455,0
984,DAPR-2255--Audio_Hardware_I/Power/Doubling_is_3dB.png,1600,900,429,0.885,0
985,DAPR-2255--Audio_Hardware_I/Power/Heatsink.jpg,883,684,147,0.184,0
986,DAPR-2255--Audio_Hardware_I/Power/Heatsink_Amplifier_Chassis.jpg,1600,900,293,0.529,0
987,DAPR-2255--Audio_Hardware_I/Power/Heatsink_CPU_Cooler.jpg,1600,900,366,0.332,0
988,DAPR-2255--Audio_Hardware_I/Power/Heatsink_To220_Pair.jpg,800,800,60,0.782,1
989,DAPR-2255--Audio_Hardware_I/Power/Heatsink_Why_Fins_Work.png,1600,900,964,0.748,0
990,DAPR-2255--Audio_Hardware_I/Power/Heatsink_Why_Fins_Work_Alt.png,1600,900,26,0.993,0
991,DAPR-2255--Audio_Hardware_I/Power/James_Watt_Portrait.jpg,960,1222,221,0.37,0
992,DAPR-2255--Audio_Hardware_I/Power/Joule_Portrait.jpg,334,480,21,0.428,0
993,DAPR-2255--Audio_Hardware_I/Power/Overview_Banner.png,1600,600,534,0.35,0
994,DAPR-2255--Audio_Hardware_I/Power/Power_Factor_Graph.jpg,960,768,61,0.98,0
995,DAPR-2255--Audio_Hardware_I/Power/Watt_Steam_Engine.jpg,960,783,172,0.227,0
996,DAPR-2255--Audio_Hardware_I/Power/Wattmeter.jpg,890,1204,124,0.624,0
997,DAPR-2255--Audio_Hardware_I/Resistors/Assignment_Bench.jpg,1600,900,292,0.79,0
998,DAPR-2255--Audio_Hardware_I/Resistors/Assorted_Types.jpg,796,966,106,0.657,0
999,DAPR-2255--Audio_Hardware_I/Resistors/Audio_Applications_Infographic.png,1563,1006,1667,0.696,0
1000,DAPR-2255--Audio_Hardware_I/Resistors/Color_Code_Chart_Dark.png,1243,1266,794,0.759,0
1001,DAPR-2255--Audio_Hardware_I/Resistors/Color_Code_Light.png,960,978,70,0.821,0
1002,DAPR-2255--Audio_Hardware_I/Resistors/Color_Digit_Chart.jpg,2100,880,161,0.731,0
1003,DAPR-2255--Audio_Hardware_I/Resistors/Four_Band_Worked.png,2100,880,45,0.986,0
1004,DAPR-2255--Audio_Hardware_I/Resistors/In_Circuit_Parallel_Path.jpg,1600,900,238,0.38,0
1005,DAPR-2255--Audio_Hardware_I/Resistors/Ldr.jpg,745,745,296,0.311,0
1006,DAPR-2255--Audio_Hardware_I/Resistors/Overview_Banner.png,1600,600,606,0.573,0
1007,DAPR-2255--Audio_Hardware_I/Resistors/PCB_Resistor.jpg,960,540,106,0.124,0
1008,DAPR-2255--Audio_Hardware_I/Resistors/Potentiometer_Symbol.jpg,960,768,6,1.0,0
1009,DAPR-2255--Audio_Hardware_I/Resistors/Power_Ratings.jpg,960,1280,219,0.41,0
1010,DAPR-2255--Audio_Hardware_I/Resistors/Smd_Resistors.jpg,932,1073,285,0.117,0
1011,DAPR-2255--Audio_Hardware_I/Resistors/Symbol_Ansi.jpg,960,360,2,1.0,0
1012,DAPR-2255--Audio_Hardware_I/Resistors/Symbol_Iec.jpg,960,320,1,1.0,0
1013,DAPR-2255--Audio_Hardware_I/Schematics/Assignment_Bench.jpg,1600,900,408,0.096,0
1014,DAPR-2255--Audio_Hardware_I/Schematics/Battery_Schematic_Symbol.png,1774,887,754,0.893,0
1015,DAPR-2255--Audio_Hardware_I/Schematics/Breadboard_Circuit.jpg,960,720,192,0.087,0
1016,DAPR-2255--Audio_Hardware_I/Schematics/Circuit_Board_Detail.jpg,960,606,130,0.059,0
1017,DAPR-2255--Audio_Hardware_I/Schematics/Connector_Jack_Symbol.png,1600,900,248,0.991,0
1018,DAPR-2255--Audio_Hardware_I/Schematics/Earth_Ground_Symbol.jpg,960,1440,3,1.0,0
1019,DAPR-2255--Audio_Hardware_I/Schematics/Fuse_Symbol.png,1600,900,190,0.988,0
1020,DAPR-2255--Audio_Hardware_I/Schematics/Junction_Dot.jpg,2100,880,91,0.981,0
1021,DAPR-2255--Audio_Hardware_I/Schematics/Junction_Dot.png,2100,880,25,0.998,0
1022,DAPR-2255--Audio_Hardware_I/Schematics/Logic_Gates.png,1600,900,115,0.988,0
1023,DAPR-2255--Audio_Hardware_I/Schematics/Loudspeaker_Symbol.png,1600,900,234,0.988,0
1024,DAPR-2255--Audio_Hardware_I/Schematics/Microphone_Symbol.png,1600,900,233,0.99,0
1025,DAPR-2255--Audio_Hardware_I/Schematics/Opamp_Symbol.jpg,960,720,30,0.992,0
1026,DAPR-2255--Audio_Hardware_I/Schematics/PCB_Photo.jpg,960,640,341,0.143,0
1027,DAPR-2255--Audio_Hardware_I/Schematics/Reference_Designators.png,1448,1086,1569,0.742,0
1028,DAPR-2255--Audio_Hardware_I/Schematics/Voltage_Source.jpg,960,960,14,0.998,0
1029,DAPR-2255--Audio_Hardware_I/Schematics/Wire_Junction.png,1774,887,665,0.994,0
1030,DAPR-2255--Audio_Hardware_I/Series_and_Parallel_Circuits/Assignment_Bench.jpg,1600,900,270,0.6,0
1031,DAPR-2255--Audio_Hardware_I/Series_and_Parallel_Circuits/Circuit_Schematic.png,960,704,15,0.993,0
1032,DAPR-2255--Audio_Hardware_I/Series_and_Parallel_Circuits/Kcl.png,960,935,23,0.994,0
1033,DAPR-2255--Audio_Hardware_I/Series_and_Parallel_Circuits/Kirchhoff_Portrait.jpg,960,1353,304,0.642,0
1034,DAPR-2255--Audio_Hardware_I/Series_and_Parallel_Circuits/Kirchhoffs_Laws.png,1536,1024,1606,0.754,0
1035,DAPR-2255--Audio_Hardware_I/Series_and_Parallel_Circuits/Kvl.png,960,840,33,0.992,0
1036,DAPR-2255--Audio_Hardware_I/Series_and_Parallel_Circuits/Loaded_Voltage_Divider.png,1536,1024,1496,0.663,0
1037,DAPR-2255--Audio_Hardware_I/Series_and_Parallel_Circuits/One_Path.png,2100,880,31,0.998,0
1038,DAPR-2255--Audio_Hardware_I/Series_and_Parallel_Circuits/Parallel.png,960,565,10,0.995,0
1039,DAPR-2255--Audio_Hardware_I/Series_and_Parallel_Circuits/Parallel_Formula.png,1254,1254,1596,0.568,0
1040,DAPR-2255--Audio_Hardware_I/Series_and_Parallel_Circuits/Parallel_Resistor_Example.png,1536,1024,1512,0.718,0
1041,DAPR-2255--Audio_Hardware_I/Series_and_Parallel_Circuits/Series_Example.png,1564,1006,1136,0.838,0
1042,DAPR-2255--Audio_Hardware_I/Series_and_Parallel_Circuits/Series_Parallel_Resistors.jpg,960,1397,16,0.997,0
1043,DAPR-2255--Audio_Hardware_I/Series_and_Parallel_Circuits/Series_Voltage_Drops.png,1536,1024,1290,0.869,0
1044,DAPR-2255--Audio_Hardware_I/Series_and_Parallel_Circuits/Series_and_Parallel_Metered.png,960,372,28,0.973,0
1045,DAPR-2255--Audio_Hardware_I/Series_and_Parallel_Circuits/Several_Paths.jpg,2100,880,123,0.949,0
1046,DAPR-2255--Audio_Hardware_I/Series_and_Parallel_Circuits/Several_Paths.png,2100,880,32,0.997,0
1047,DAPR-2255--Audio_Hardware_I/Series_and_Parallel_Circuits/Voltage_Divider.jpg,2100,880,76,0.988,0
1048,DAPR-2255--Audio_Hardware_I/Series_and_Parallel_Circuits/Voltage_Divider.png,2100,880,54,0.992,0
1049,DAPR-2255--Audio_Hardware_I/Series_and_Parallel_Circuits/Voltage_Divider_Infographic.png,1639,960,1267,0.708,0
1050,DAPR-2255--Audio_Hardware_I/Switches/3pdt_Toggle_Photo.jpg,1000,667,72,0.761,0
1051,DAPR-2255--Audio_Hardware_I/Switches/Assignment_Bench.jpg,1600,900,292,0.639,0
1052,DAPR-2255--Audio_Hardware_I/Switches/Dip_Switch.jpg,960,584,84,0.552,0
1053,DAPR-2255--Audio_Hardware_I/Switches/Dpdt_Symbol.jpg,960,1222,19,0.997,0
1054,DAPR-2255--Audio_Hardware_I/Switches/Dpst_Symbol.jpg,960,776,12,0.996,0
1055,DAPR-2255--Audio_Hardware_I/Switches/Evolution_of_Switching.png,1536,1024,1746,0.693,0
1056,DAPR-2255--Audio_Hardware_I/Switches/Poles_Throws_Lugcount.jpg,2100,880,249,0.73,0
1057,DAPR-2255--Audio_Hardware_I/Switches/Poles_Throws_Lugcount.png,2100,880,36,0.995,0
1058,DAPR-2255--Audio_Hardware_I/Switches/Push_Button_Box.jpg,960,531,91,0.187,0
1059,DAPR-2255--Audio_Hardware_I/Switches/Pushbutton_Sparkfun.jpg,960,641,147,0.315,0
1060,DAPR-2255--Audio_Hardware_I/Switches/Relay_Schematic_Symbols.png,1536,1024,1666,0.728,0
1061,DAPR-2255--Audio_Hardware_I/Switches/Rocker_Switch.jpg,960,609,172,0.271,0
1062,DAPR-2255--Audio_Hardware_I/Switches/Rotary_Switch.jpg,960,1707,220,0.412,0
1063,DAPR-2255--Audio_Hardware_I/Switches/Slide_Switch.jpg,600,600,138,0.796,0
1064,DAPR-2255--Audio_Hardware_I/Switches/Spdt_Symbol.jpg,960,462,11,0.995,0
1065,DAPR-2255--Audio_Hardware_I/Switches/Spst_Symbol.jpg,960,277,6,0.996,0
1066,DAPR-2255--Audio_Hardware_I/Switches/Talkback_Box_Switches.png,1536,1024,1643,0.817,0
1067,DAPR-2255--Audio_Hardware_I/Switches/Throws_and_Poles.png,1536,1024,1584,0.748,0
1068,DAPR-2255--Audio_Hardware_I/Switches/Toggle_Panel_Mount.jpg,960,597,229,0.14,0
1069,DAPR-2255--Audio_Hardware_I/Switches/Toggle_Switch_Photo.png,1448,1086,1095,0.841,0
1070,DAPR-2255--Audio_Hardware_I/Switches/Types_in_Audio_Equipment.png,1536,1024,1641,0.753,0
1071,DAPR-2255--Audio_Hardware_I/Switches/Wiring_Diagrams.jpg,1024,1536,1085,0.964,0
1072,DAPR-2255--Audio_Hardware_I/Transistors/2N2222A.jpg,960,813,298,0.176,0
1073,DAPR-2255--Audio_Hardware_I/Transistors/2N2222B.jpg,960,911,361,0.168,0
1074,DAPR-2255--Audio_Hardware_I/Transistors/Amplifier_Circuit.jpg,960,960,9,0.997,0
1075,DAPR-2255--Audio_Hardware_I/Transistors/Applications_in_Audio.png,1536,1024,1644,0.753,0
1076,DAPR-2255--Audio_Hardware_I/Transistors/As_a_Switch.jpg,2100,880,138,0.916,0
1077,DAPR-2255--Audio_Hardware_I/Transistors/As_a_Switch.png,2100,880,153,0.985,0
1078,DAPR-2255--Audio_Hardware_I/Transistors/Assignment_Bench.jpg,1600,900,286,0.744,0
1079,DAPR-2255--Audio_Hardware_I/Transistors/Assorted_Types.png,1448,1086,1161,0.908,0
1080,DAPR-2255--Audio_Hardware_I/Transistors/BJT_vs_FET_Audio.png,1536,1024,1746,0.665,0
1081,DAPR-2255--Audio_Hardware_I/Transistors/Bell_Labs_Inventors.jpg,1920,1530,602,0.494,0
1082,DAPR-2255--Audio_Hardware_I/Transistors/FET_Symbols.jpg,960,412,47,0.887,0
1083,DAPR-2255--Audio_Hardware_I/Transistors/First_Transistor_Replica.jpg,1600,1850,1179,0.276,0
1084,DAPR-2255--Audio_Hardware_I/Transistors/First_Transistor_to_Microprocessor.png,1448,1086,1438,0.701,0
1085,DAPR-2255--Audio_Hardware_I/Transistors/Heatsink.png,1448,1086,935,0.895,0
1086,DAPR-2255--Audio_Hardware_I/Transistors/Inside_Integrated_Circuits.png,1448,1086,1219,0.844,0
1087,DAPR-2255--Audio_Hardware_I/Transistors/NPN_PNP_Arrow.jpg,2100,880,136,0.951,0
1088,DAPR-2255--Audio_Hardware_I/Transistors/NPN_PNP_Arrow.png,2100,880,32,0.996,0
1089,DAPR-2255--Audio_Hardware_I/Transistors/NPN_PNP_Symbols.png,1448,1086,798,0.988,0
1090,DAPR-2255--Audio_Hardware_I/Transistors/Overview_Banner.png,1600,600,453,0.469,0
1091,DAPR-2255--Audio_Hardware_I/Transistors/Switch_Circuit.png,1536,1024,976,0.984,0
1092,DAPR-2255--Audio_Hardware_I/Transistors/TO92_Transistors.jpg,960,717,116,0.668,0
1093,DAPR-2255--Audio_Hardware_I/Transistors/Three_BJT_Amplifier_Configs.png,1564,1006,1407,0.762,0
1094,DAPR-2255--Audio_Hardware_I/Transistors/To92_Package.png,1536,1024,1348,0.908,0
1095,DAPR-2255--Audio_Hardware_I/Transistors/Transistor_Package_Sizes.jpg,960,759,146,0.601,0
1096,DAPR-2255--Audio_Hardware_I/Voltage_and_Current/Breadboard_Circuit.jpg,1600,900,264,0.464,0
1097,DAPR-2255--Audio_Hardware_I/Voltage_and_Current/Complete_Path.png,1600,900,23,0.996,0
1098,DAPR-2255--Audio_Hardware_I/Voltage_and_Current/Conventional_vs_Electron_Flow.png,1600,900,28,0.992,0
1099,DAPR-2255--Audio_Hardware_I/Voltage_and_Current/Orders_of_Magnitude.png,1600,900,581,0.811,0
1100,DAPR-2255--Audio_Hardware_I/Voltage_and_Current/Reservoir_Analogy.png,1600,900,967,0.72,0
1101,DAPR-2255--Audio_Hardware_I/Voltage_and_Current/Reservoir_Analogy_Alt.png,1600,900,24,0.995,0
1102,DAPR-2255--Audio_Hardware_I/Wiring_and_Safety/AWG_Runs_Backwards.jpg,2100,880,287,0.613,0
1103,DAPR-2255--Audio_Hardware_I/Wiring_and_Safety/AWG_Runs_Backwards.png,2100,880,45,0.992,0
1104,DAPR-2255--Audio_Hardware_I/Wiring_and_Safety/AWG_Wire_Gauge_Chart.png,1672,941,1652,0.691,0
1105,DAPR-2255--Audio_Hardware_I/Wiring_and_Safety/Assignment_Bench.jpg,1600,900,350,0.402,0
1106,DAPR-2255--Audio_Hardware_I/Wiring_and_Safety/Breadboard.png,1600,900,90,0.939,0
1107,DAPR-2255--Audio_Hardware_I/Wiring_and_Safety/Breadboard_Photo.jpg,3900,2320,2193,0.818,0
1108,DAPR-2255--Audio_Hardware_I/Wiring_and_Safety/Cable_Insulation_Materials.png,1448,1086,1626,0.66,0
1109,DAPR-2255--Audio_Hardware_I/Wiring_and_Safety/Conductor_Progression.jpg,1600,900,244,0.614,0
1110,DAPR-2255--Audio_Hardware_I/Wiring_and_Safety/Current_Path_Through_Body.png,1600,900,346,0.922,0
1111,DAPR-2255--Audio_Hardware_I/Wiring_and_Safety/Esd_Wrist_Strap.jpg,960,838,130,0.709,0
1112,DAPR-2255--Audio_Hardware_I/Wiring_and_Safety/Flux.jpg,700,886,200,0.357,0
1113,DAPR-2255--Audio_Hardware_I/Wiring_and_Safety/Footswitch.jpg,1536,1024,502,0.369,0
1114,DAPR-2255--Audio_Hardware_I/Wiring_and_Safety/Good_vs_Cold_Solder_Joint.png,1536,1024,1817,0.579,0
1115,DAPR-2255--Audio_Hardware_I/Wiring_and_Safety/Heat_Shrink.jpg,960,720,46,0.35,0
1116,DAPR-2255--Audio_Hardware_I/Wiring_and_Safety/Heat_Shrink.png,1564,1006,1655,0.53,0
1117,DAPR-2255--Audio_Hardware_I/Wiring_and_Safety/Helping_Hands.jpg,960,720,83,0.608,0
1118,DAPR-2255--Audio_Hardware_I/Wiring_and_Safety/Overview_Hero.png,1448,1086,2282,0.391,0
1119,DAPR-2255--Audio_Hardware_I/Wiring_and_Safety/Solder_Wire.jpg,960,720,146,0.356,0
1120,DAPR-2255--Audio_Hardware_I/Wiring_and_Safety/Soldering_Iron.jpg,1536,1024,288,0.805,0
1121,DAPR-2255--Audio_Hardware_I/Wiring_and_Safety/Wire_Stripper.jpg,960,798,259,0.055,0
1122,DAPR-2255--Audio_Hardware_I/Wiring_and_Safety/Wire_Stripper_Photo.jpg,960,541,129,0.2,0
1123,DAPR-2255--Audio_Hardware_I/_duplicates/wiring-safety/wiring-safety-breadboard.png,307,545,13,0.861,0
1124,DAPR-2255--Audio_Hardware_I/_duplicates/wiring-safety/wiring-safety-footswitch.jpg,960,720,173,0.298,0
1125,DAPR-2255--Audio_Hardware_I/_duplicates/wiring-safety/wiring-safety-soldering-iron.jpg,1536,1024,281,0.83,0
1126,DAPR-2255--Audio_Hardware_I/_superseded/ac-dc-electricity-ac-vs-dc-at-a-glance-01.png,1600,900,9,1.0,0
1127,DAPR-2255--Audio_Hardware_I/_superseded/ac-dc-electricity-ac-vs-dc-traces.jpg,2100,880,126,0.956,0
1128,DAPR-2255--Audio_Hardware_I/_superseded/ac-dc-electricity-overview-hero.png,1600,900,1099,0.584,0
1129,DAPR-2255--Audio_Hardware_I/_superseded/diodes-leds-cathode-band-and-symbol.jpg,2100,880,129,0.866,0
1130,DAPR-2255--Audio_Hardware_I/_superseded/resistors-four-band-worked.jpg,2100,880,132,0.709,0
1131,DAPR-2255--Audio_Hardware_I/_superseded/resistors-in-circuit-parallel-path.png,1600,900,1495,0.385,0
1132,DAPR-2255--Audio_Hardware_I/_superseded/series-parallel-parallel-formula.jpg,1254,1254,1600,0.547,0
1133,DAPR-2255--Audio_Hardware_I/_unused/MIDI__Foundation/GM_Channel_10.png,1600,900,267,0.946,0
1134,DAPR-2255--Audio_Hardware_I/_unused/MIDI__Foundation/Same_File_Two_Synths_Alt.png,1600,900,23,0.997,0
1135,DAPR-2255--Audio_Hardware_I/_unused/MIDI__Foundation/What_MIDI_Carries_Alt.png,1600,900,40,0.992,0
1136,DAPR-2255--Audio_Hardware_I/_unused/MIDI__MIDI_Over_USB_and_Network_Systems/Jitter_Buffer_Tradeoff_Alt.png,1600,900,26,0.995,0
1137,DAPR-2255--Audio_Hardware_I/_unused/MIDI__Systems_and_Implementation/Clock_vs_MTC_Alt.png,1600,900,36,0.988,0
1138,DAPR-2255--Audio_Hardware_I/_unused/MIDI__Systems_and_Implementation/PAR_Fixture_Side_XLR_Ports.jpg,1600,900,197,0.661,0
1139,DAPR-3255--Audio_Hardware_II/Course_Orientation/Course_Sequence_Prerequisites.png,1227,399,46,0.966,0
1140,DAPR-3255--Audio_Hardware_II/Course_Orientation/Grade_Weighting.png,1180,615,51,0.99,0
1141,DAPR-3255--Audio_Hardware_II/Course_Orientation/Graded_Points_By_Area.png,1500,585,66,0.979,0
1142,DAPR-3255--Audio_Hardware_II/Course_Orientation/Points_By_Course_Area.png,1500,540,62,0.985,0
1143,DAPR-3255--Audio_Hardware_II/Course_Orientation/Term_Schedule_Gantt.png,1800,930,124,0.971,0
1144,DAPR-3255--Audio_Hardware_II/Course_Orientation/Term_Schedule_Spring_2027.png,1800,1110,165,0.972,0
1145,DAPR-3255--Audio_Hardware_II/Electronics/5-Pin_DIN_Female_to_Female_MIDI.png,1024,1024,348,0.923,0
1146,DAPR-3255--Audio_Hardware_II/Electronics/Aluminum_Panel_With_Three_Connectors.jpg,1600,1200,361,0.135,0
1147,DAPR-3255--Audio_Hardware_II/Electronics/Body_Outlines_With_Current_Paths.png,1600,900,461,0.954,0
1148,DAPR-3255--Audio_Hardware_II/Electronics/Breadboard_Internal_Connections.png,1600,900,869,0.806,0
1149,DAPR-3255--Audio_Hardware_II/Electronics/Capacitor_Electrolytic_Cutaway.jpg,1536,1024,325,0.628,0
1150,DAPR-3255--Audio_Hardware_II/Electronics/Close_Up_of_Soldered_Connector_Lugs.jpg,1390,1670,405,0.137,0
1151,DAPR-3255--Audio_Hardware_II/Electronics/Constant_Q_Against_Proportional_Q.png,1600,900,599,0.864,0
1152,DAPR-3255--Audio_Hardware_II/Electronics/Current_Path_Through_Body.jpg,1600,900,48,0.924,0
1153,DAPR-3255--Audio_Hardware_II/Electronics/Doped_Blocks_and_Depletion_Gap.png,1600,900,515,0.967,0
1154,DAPR-3255--Audio_Hardware_II/Electronics/Early_Peaking_Gradual_Rolloff_Curves.png,1600,900,485,0.892,0
1155,DAPR-3255--Audio_Hardware_II/Electronics/Filter_Q_Against_Bandwidth.png,1600,900,511,0.863,0
1156,DAPR-3255--Audio_Hardware_II/Electronics/Flat_Line_and_Sine_Graphs.png,1600,900,196,0.985,0
1157,DAPR-3255--Audio_Hardware_II/Electronics/Frequency_Scaling.png,1600,900,299,0.943,0
1158,DAPR-3255--Audio_Hardware_II/Electronics/Good_vs_Cold_Solder_Joint.jpg,1536,1024,341,0.507,0
1159,DAPR-3255--Audio_Hardware_II/Electronics/Grey_Mannequins_With_Glowing_Paths.png,1600,900,758,0.821,0
1160,DAPR-3255--Audio_Hardware_II/Electronics/Parametric_EQ_Boost_and_Cut.png,1600,900,706,0.847,0
1161,DAPR-3255--Audio_Hardware_II/Electronics/Peak_P2p_RMS_Voltage.jpg,1600,900,323,0.624,0
1162,DAPR-3255--Audio_Hardware_II/Electronics/Red_Node_Merging_Rendered_Resistor_Inputs.png,1600,900,629,0.869,0
1163,DAPR-3255--Audio_Hardware_II/Electronics/Rendered_Resistors_and_Transistor_Disc.png,1600,900,305,0.935,0
1164,DAPR-3255--Audio_Hardware_II/Electronics/Rendered_Slab_With_Bubbles_and_Spheres.png,1600,900,989,0.667,0
1165,DAPR-3255--Audio_Hardware_II/Electronics/Rendered_Triangles_With_Banded_Resistors.png,1600,900,123,0.978,0
1166,DAPR-3255--Audio_Hardware_II/Electronics/Resistors_Assorted_Types.jpg,796,966,112,0.67,0
1167,DAPR-3255--Audio_Hardware_II/Electronics/Sharp_Knee_Rolloff_Curve_Trio.png,1600,900,388,0.903,0
1168,DAPR-3255--Audio_Hardware_II/Electronics/Sine_Wave_With_Amplitude_Reference_Lines.png,1600,900,274,0.973,0
1169,DAPR-3255--Audio_Hardware_II/Electronics/Solder_Joint_Macro.jpg,1600,900,1809,0.16,0
1170,DAPR-3255--Audio_Hardware_II/Electronics/Straight_and_Wavy_Extruded_Ribbons.png,1600,900,444,0.872,0
1171,DAPR-3255--Audio_Hardware_II/Electronics/Symbol_Battery.png,700,247,42,0.939,0
1172,DAPR-3255--Audio_Hardware_II/Electronics/Symbol_Capacitor.png,700,247,65,0.9,0
1173,DAPR-3255--Audio_Hardware_II/Electronics/Symbol_Diode.png,700,571,139,0.798,0
1174,DAPR-3255--Audio_Hardware_II/Electronics/Symbol_FET.png,700,311,148,0.897,0
1175,DAPR-3255--Audio_Hardware_II/Electronics/Symbol_Ground.png,700,247,53,0.875,0
1176,DAPR-3255--Audio_Hardware_II/Electronics/Symbol_Inductor.png,700,543,100,0.904,0
1177,DAPR-3255--Audio_Hardware_II/Electronics/Symbol_Opamp.png,700,261,50,0.957,0
1178,DAPR-3255--Audio_Hardware_II/Electronics/Symbol_Resistor.png,700,204,61,0.869,0
1179,DAPR-3255--Audio_Hardware_II/Electronics/Symbol_Switch_Spst.png,700,300,52,0.919,0
1180,DAPR-3255--Audio_Hardware_II/Electronics/Symbol_Transformer.png,700,236,73,0.911,0
1181,DAPR-3255--Audio_Hardware_II/Electronics/Talkback_Box_Assembled.jpg,1230,1520,219,0.3,0
1182,DAPR-3255--Audio_Hardware_II/Electronics/Talkback_Box_DIN_Solder_Joints.jpg,1600,1200,313,0.163,0
1183,DAPR-3255--Audio_Hardware_II/Electronics/Talkback_Box_Kit_Contents.jpg,1000,1047,165,0.592,0
1184,DAPR-3255--Audio_Hardware_II/Electronics/Talkback_Box_Panel_Connectors.jpg,1600,1200,264,0.087,0
1185,DAPR-3255--Audio_Hardware_II/Electronics/Talkback_Box_XLR_Female_Jack.jpg,1600,1200,294,0.141,0
1186,DAPR-3255--Audio_Hardware_II/Electronics/Three_BJT_Amplifier_Configs.jpg,1564,1006,278,0.732,0
1187,DAPR-3255--Audio_Hardware_II/Electronics/Transistor_Schematic_With_Four_Resistors.png,1600,900,142,0.99,0
1188,DAPR-3255--Audio_Hardware_II/Electronics/Two_Labeled_Amplifier_Schematics.png,1600,900,266,0.979,0
1189,DAPR-3255--Audio_Hardware_II/Electronics/Virtual_Ground_Node_and_Three_Inputs.png,1600,900,233,0.98,0
1190,DAPR-3255--Audio_Hardware_II/Electronics/Wave_Ribbon_With_Measurement_Arrows.png,1600,900,476,0.898,0
1191,DAPR-3255--Audio_Hardware_II/Electronics__AC_DC_and_Semiconductors/Half_Wave_Full_Wave_Rectification.png,1335,882,112,0.98,0
1192,DAPR-3255--Audio_Hardware_II/Electronics__AC_DC_and_Semiconductors/Reactance_Across_Audio_Band.png,1192,655,81,0.983,0
1193,DAPR-3255--Audio_Hardware_II/Electronics__Transistor_Biasing_and_Breadboarding/Common_Emitter_DC_Voltages.png,1248,609,44,0.989,0
1194,DAPR-3255--Audio_Hardware_II/Electronics__Transistor_Biasing_and_Breadboarding/Meter_Voltage_Current_Resistance.png,1192,445,52,0.959,0
1195,DAPR-3255--Audio_Hardware_II/Final_Exam/AC_DC_Source.png,497,236,18,0.96,0
1196,DAPR-3255--Audio_Hardware_II/Final_Exam/Battery.png,447,158,7,0.968,0
